Date,Open,High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
5 MAY 2021,101.5,102.5,100.5,102,126,53677,5468924.5
4 MAY 2021,104.75,105,100,100.25,672,494373,49742831.5
3 MAY 2021,102,104.25,101,102.5,278,224248,23025861.75
30 APR 2021,103,105.5,103,104.25,110,73596,7662248.75
29 APR 2021,104.75,106.5,102.5,103.75,260,136896,14232912.75
28 APR 2021,99.7,107,99,105.5,710,840450,86617595.05
27 APR 2021,100.5,105,99.8,100,580,460734,46321765.15
23 APR 2021,102,105,99.7,101.25,994,1002756,101386854.5
22 APR 2021,108,109.5,103,104,712,606566,64093458.75
21 APR 2021,106,109.75,105.25,108,642,812213,87399941.75
20 APR 2021,113.5,114,105,106.25,1411,1210487,131169705
19 APR 2021,116.75,117,113,114.75,462,444161,50983258.25
16 APR 2021,118,119,111,116.75,866,719393,82764961.75
15 APR 2021,115,119.75,115,117.75,1033,928330,109302169
12 APR 2021,110,114,109.25,112.5,973,1596143,177993543
9 APR 2021,112,114.5,109,110.25,718,1079397,121013751
8 APR 2021,110,113,108,110.5,540,676122,74496257.5
7 APR 2021,110,116,107,110.25,1086,1533251,172902544
6 APR 2021,104,110,103,109.5,817,1118045,121220333
5 APR 2021,96,106.5,96,103.5,1130,1719021,175473597.75
1 APR 2021,94,97.5,92.5,95.5,173,138395,13224996.2
31 MAR 2021,94.4,94.8,92,93,259,137832,12860598.6
30 MAR 2021,96.8,96.8,93.8,94.3,213,98134,9291097.3
29 MAR 2021,96,96,94.8,95.1,215,100571,9620403.4
26 MAR 2021,97.5,97.6,94.5,95.8,160,60436,5786028.7
25 MAR 2021,99.8,99.9,94.5,95.2,356,197591,19097832.4
24 MAR 2021,93,100,92.5,98.8,379,278455,26644266.1
23 MAR 2021,94.6,95,90,93.4,253,135221,12506048.8
22 MAR 2021,89.9,94.6,88.5,92.1,278,172112,15739788.9
19 MAR 2021,91,92,87,88.1,632,319211,28319871
18 MAR 2021,94.9,94.9,90,90.6,503,156332,14323003.3
17 MAR 2021,95.7,95.7,94,94.5,261,135826,12867566
16 MAR 2021,101,101,94,97,441,265213,25382283.1
15 MAR 2021,100,102,98,98.2,267,154219,15276416.5
12 MAR 2021,100,102.5,99.3,101,297,431538,43688367.8
10 MAR 2021,98,100,95.5,99.3,324,260269,25681384
9 MAR 2021,105.25,107.75,95.1,97.7,1108,754821,76664718.6
8 MAR 2021,94.9,105,92.6,103.5,989,748871,74782428.9
5 MAR 2021,88,94,82,90.8,824,644019,56643182.8
4 MAR 2021,91.5,94.6,85,86.1,1067,882611,77379280.8
3 MAR 2021,96.2,96.2,88.4,90.7,1285,969335,88449886
2 MAR 2021,100,100,96,97.1,784,359855,35202286.5
1 MAR 2021,104.25,104.25,98.5,99.1,710,442645,44448343.45
25 FEB 2021,102.5,104.25,100.25,102.75,526,614470,62804999
24 FEB 2021,100,104.5,99,102.25,818,1257358,128364311.4
23 FEB 2021,106.25,108,96.1,99.1,1985,1519200,151678539.8
22 FEB 2021,119.75,119.75,105,106.5,1400,926774,101338721.75
19 FEB 2021,120.5,120.5,115,116,961,646194,75842392.5
18 FEB 2021,121.25,125,116.5,119,2211,2556203,308560136.25
17 FEB 2021,104.5,118,98.6,111.25,1936,2076792,220012659.05
16 FEB 2021,112,112.5,98.2,100.5,2492,1738391,181715860.15
10 FEB 2021,1300,1300,1001.75,1109.25,4041,417593,488082085
9 FEB 2021,1669,1670,1475,1499,2566,397414,608288368.75
8 FEB 2021,1310,1700,1310,1590.25,2855,391635,608075314.75
5 FEB 2021,1130,1320,1099,1268.75,1263,240694,296910840.25
3 FEB 2021,1136,1189.75,1000,1120.5,892,149147,161289125
2 FEB 2021,1240,1240,950,1060.25,674,78135,90089412
1 FEB 2021,1196,1230,1170,1185.75,462,87320,104163917.75
29 JAN 2021,1270,1280,1165,1196,676,129534,156419546.25
27 JAN 2021,1300,1340,1260,1281.25,581,66143,85675517.5
26 JAN 2021,1299,1380,1275,1288.75,1042,141121,187151033.5
25 JAN 2021,1093,1274.5,1066.25,1270.25,932,150883,180671814.5
22 JAN 2021,1240,1260,1050,1093,1329,218614,253297746.75
21 JAN 2021,845,1155.25,845,1154.25,1209,402578,416758891
20 JAN 2021,720,797,695,770.25,379,116357,87643319.75
19 JAN 2021,760,760,710,721.25,267,52448,38163782
18 JAN 2021,790,799,701,758.25,290,84519,65027622.75
15 JAN 2021,685,779.75,685,757.75,494,218609,155173219
13 JAN 2021,677,693.75,670,685,217,108645,74063180.75
12 JAN 2021,615,690,615,675,360,81005,53597370
11 JAN 2021,575,625,570,605.25,192,32544,19193593.25
8 JAN 2021,575,580,571,572.75,55,11908,6819380.5
7 JAN 2021,580,580,571.1,572.1,95,15687,9005967.2
6 JAN 2021,580,582,573.1,578.1,94,24234,13985898.6
5 JAN 2021,575,584,570.2,580.5,96,20238,11732976.7
4 JAN 2021,573,585,573,575.8,99,33708,19422932
31 DEC 2020,570,575,568.1,568.6,112,40133,22879502.1
30 DEC 2020,564.9,571.5,564,569.8,185,81767,46549431.9
28 DEC 2020,555,567,549.8,563.4,167,53529,29494494.7
24 DEC 2020,547,572,546,550,250,117183,64493817.1
23 DEC 2020,547,549,545,546.1,76,13156,7200666.6
22 DEC 2020,543,549.9,543,547.5,45,8477,4624033.2
21 DEC 2020,540,546.8,540,543,81,16744,9098472.1
18 DEC 2020,541,543,540,542,26,4282,2317051.9
17 DEC 2020,545,545,539,540.5,78,28230,15317265.7
16 DEC 2020,549.9,551,542.5,544.7,116,51662,28357522
15 DEC 2020,552,552,545.2,546.7,59,5361,2937699.8
14 DEC 2020,549,552.4,546,549.8,84,21478,11809004.5
11 DEC 2020,542.6,550,535,544.8,121,44966,24474377.7
10 DEC 2020,547,548,542.8,543.3,52,9740,5307621
9 DEC 2020,545,551,541.2,546.3,102,30088,16443058.9
8 DEC 2020,538.5,553,531,549.7,192,51154,28052611.1
7 DEC 2020,546,555,545,553,213,89458,49291346.8
4 DEC 2020,542,543,538,542.1,108,32910,17797472.8
3 DEC 2020,538.1,542.5,531,539.2,79,10402,5604578.3
2 DEC 2020,540,545,537,538.7,98,59041,31835033.3
1 DEC 2020,549,549,534,537,182,44440,23911091.7
30 NOV 2020,525.5,545,525.5,540.9,338,107083,57329820.8
27 NOV 2020,509,525,509,521,347,78190,40590812.6
26 NOV 2020,510,515,495,503.7,208,26402,13342626.1
25 NOV 2020,480,520,480,503.1,404,140455,70614125.5
24 NOV 2020,475,480,472,479.7,150,96925,46322962.9
23 NOV 2020,474,477.9,468,470.2,135,40268,18942786.1
20 NOV 2020,469,482,462.1,471.5,316,133781,63000442.1
19 NOV 2020,469.6,469.6,460,465.5,109,45746,21178111.2
18 NOV 2020,470,474.9,460,467,94,33675,15709400
17 NOV 2020,459.9,468.3,450,464.6,253,146687,67773016.7
16 NOV 2020,468.5,468.5,445,448.3,111,12250,5499825.5
13 NOV 2020,460,466,445,449.6,223,40657,18341743.3
12 NOV 2020,475,478.7,450,459,170,22108,10150850
11 NOV 2020,450,476,430,470.1,420,161382,73091570.5
10 NOV 2020,499,499,448,454.3,474,123974,57323134.1
9 NOV 2020,500,500,478.4,491.4,468,207459,101044544.4
6 NOV 2020,529.9,550,489,496,1423,493527,254494539.9
5 NOV 2020,390,474.2,390,461.9,817,423605,185744851.9
4 NOV 2020,375,384.9,375,379.4,127,104213,39482484.7
3 NOV 2020,360,376,360,371.1,130,73324,27131335.6
2 NOV 2020,360,360,351,359,50,7958,2830802.9
29 OCT 2020,350,365,340,360.2,93,47022,16481074.4
28 OCT 2020,348,348,330.2,341,134,39410,13540127.7
27 OCT 2020,350,355,345,345.2,61,8247,2860932.3
26 OCT 2020,340,354,325.1,340.4,175,48800,16400190.2
23 OCT 2020,350,363,350,353,119,39444,13947040.7
22 OCT 2020,348,358.9,333,351.2,198,55404,19246723
21 OCT 2020,368.4,385,345,349.2,331,126302,46178298.5
20 OCT 2020,370,375,361.6,368.4,111,34963,12835349.9
19 OCT 2020,385,389,370,371.1,136,35441,13448226.3
16 OCT 2020,390,393.9,370,377.6,144,35976,13691459.1
15 OCT 2020,395,398,380,381.2,227,89050,34877556.6
14 OCT 2020,350,390,350,384.9,413,134083,50070641
13 OCT 2020,321.8,349,321,333.4,211,170114,56336695.9
12 OCT 2020,315,324.8,311,319,118,61714,19633682.3
9 OCT 2020,312.2,314,310,311.3,69,14041,4372977.8
8 OCT 2020,319.7,319.7,300.6,311,68,31399,9715668.9
7 OCT 2020,295,310.2,295,300.5,70,29575,8917730.4
6 OCT 2020,293,320,288.6,300.3,190,93505,27969062.5
5 OCT 2020,314.9,314.9,290,300.4,280,111995,33809194.7
2 OCT 2020,325,329.5,320,321.2,144,50677,16403044.4
30 SEP 2020,320,325,317,320.2,89,54211,17314714
29 SEP 2020,315,320,313,317.9,157,111515,35229104.7
28 SEP 2020,320,321.1,319,320.4,153,53259,17063343
25 SEP 2020,320,320,315.5,318.8,40,22155,7048498.4
24 SEP 2020,317,318,315,317.9,35,25569,8068260
23 SEP 2020,312,316,311,312.4,98,75429,23593333.4
22 SEP 2020,310,318,310,311.9,207,179105,55865341.6
