"Date","Price","Open","High","Low","Change %"
"10/02/2019","10.650","10.650","10.650","10.650","-1.39%"
"10/01/2019","10.800","10.800","10.800","10.800","0.47%"
"09/30/2019","10.750","10.750","10.750","10.750","0.00%"
"09/27/2019","10.750","10.750","10.750","10.750","0.00%"
"09/26/2019","10.750","10.750","10.750","10.750","0.94%"
"09/25/2019","10.650","10.650","10.650","10.650","0.00%"
"09/24/2019","10.650","10.650","10.650","10.650","-0.93%"
"09/23/2019","10.750","10.750","10.750","10.750","1.42%"
"09/20/2019","10.600","10.600","10.600","10.600","-0.47%"
"09/19/2019","10.650","10.650","10.650","10.650","-1.84%"
"09/18/2019","10.850","10.850","10.850","10.850","-0.91%"
"09/17/2019","10.950","10.950","10.950","10.950","1.86%"
"09/16/2019","10.750","10.750","10.750","10.750","0.94%"
"09/12/2019","10.650","10.650","10.650","10.650","2.40%"
"09/11/2019","10.400","10.400","10.400","10.400","0.48%"
"09/10/2019","10.350","10.350","10.350","10.350","0.98%"
"09/09/2019","10.250","10.250","10.250","10.250","-0.49%"
"09/06/2019","10.300","10.300","10.300","10.300","0.00%"
"09/05/2019","10.300","10.300","10.300","10.300","0.00%"
"09/04/2019","10.300","10.300","10.300","10.300","0.98%"
"09/03/2019","10.200","10.200","10.200","10.200","0.00%"
"09/02/2019","10.200","10.200","10.200","10.200","0.49%"
"08/30/2019","10.150","10.150","10.150","10.150","-0.49%"
"08/29/2019","10.200","10.200","10.200","10.200","0.00%"
"08/28/2019","10.200","10.200","10.200","10.200","0.00%"
"08/27/2019","10.200","10.200","10.200","10.200","0.00%"
"08/26/2019","10.200","10.200","10.200","10.200","0.49%"
"08/23/2019","10.150","10.150","10.150","10.150","-0.49%"
"08/22/2019","10.200","10.200","10.200","10.200","-1.45%"
"08/21/2019","10.350","10.350","10.350","10.350","0.00%"
"08/20/2019","10.350","10.350","10.350","10.350","0.98%"
"08/19/2019","10.250","10.250","10.250","10.250","0.00%"
"08/16/2019","10.250","10.250","10.250","10.250","0.49%"
"08/15/2019","10.200","10.200","10.200","10.200","0.99%"
"08/13/2019","10.100","10.100","10.100","10.100","0.50%"
"08/09/2019","10.050","10.050","10.050","10.050","-1.47%"
"08/08/2019","10.200","10.200","10.200","10.200","0.00%"
"08/07/2019","10.200","10.200","10.200","10.200","1.49%"
"08/06/2019","10.050","10.050","10.050","10.050","0.50%"
"08/05/2019","10.000","10.000","10.000","10.000","-1.48%"
"08/02/2019","10.150","10.150","10.150","10.150","0.00%"
"08/01/2019","10.150","10.150","10.150","10.150","1.30%"
"07/31/2019","10.020","10.020","10.020","10.020","-0.79%"
"07/30/2019","10.100","10.100","10.100","10.100","-0.49%"
"07/29/2019","10.150","10.150","10.150","10.150","1.00%"
"07/26/2019","10.050","10.050","10.050","10.050","-0.69%"
"07/25/2019","10.120","10.120","10.120","10.120","-0.10%"
"07/24/2019","10.130","10.130","10.130","10.130","-0.20%"
"07/23/2019","10.150","10.150","10.150","10.150","-1.46%"
"07/22/2019","10.300","10.300","10.300","10.300","0.98%"
"07/19/2019","10.200","10.200","10.200","10.200","0.00%"
"07/18/2019","10.200","10.200","10.200","10.200","0.00%"
"07/17/2019","10.200","10.200","10.200","10.200","0.49%"
"07/15/2019","10.150","10.150","10.150","10.150","0.00%"
"07/12/2019","10.150","10.150","10.150","10.150","0.00%"
"07/11/2019","10.150","10.150","10.150","10.150","-0.49%"
"07/10/2019","10.200","10.200","10.200","10.200","-0.97%"
"07/09/2019","10.300","10.300","10.300","10.300","-0.48%"
"07/08/2019","10.350","10.350","10.350","10.350","0.00%"
"07/05/2019","10.350","10.350","10.350","10.350","-0.48%"
"07/04/2019","10.400","10.400","10.400","10.400","-0.48%"
"07/03/2019","10.450","10.450","10.450","10.450","0.97%"
"07/02/2019","10.350","10.350","10.350","10.350","-0.48%"
"07/01/2019","10.400","10.400","10.400","10.400","-0.48%"
"06/28/2019","10.450","10.450","10.450","10.450","0.48%"
"06/27/2019","10.400","10.400","10.400","10.400","-0.48%"
"06/26/2019","10.450","10.450","10.450","10.450","-0.67%"
"06/25/2019","10.520","10.520","10.520","10.520","0.19%"
"06/24/2019","10.500","10.500","10.500","10.500","-0.94%"
"06/21/2019","10.600","10.600","10.600","10.600","-0.47%"
"06/20/2019","10.650","10.650","10.650","10.650","-0.47%"
"06/19/2019","10.700","10.700","10.700","10.700","0.00%"
"06/18/2019","10.700","10.700","10.700","10.700","-0.93%"
"06/17/2019","10.800","10.800","10.800","10.800","0.93%"
"06/14/2019","10.700","10.700","10.700","10.700","-0.47%"
"06/13/2019","10.750","10.750","10.750","10.750","-0.46%"
"06/12/2019","10.800","10.800","10.800","10.800","-0.46%"
"06/11/2019","10.850","10.850","10.850","10.850","0.00%"
"06/10/2019","10.850","10.850","10.850","10.850","0.93%"
"06/07/2019","10.750","10.750","10.750","10.750","-0.46%"
"06/06/2019","10.800","10.800","10.800","10.800","0.93%"
"06/04/2019","10.700","10.700","10.700","10.700","1.42%"
"06/03/2019","10.550","10.550","10.550","10.550","0.00%"
"05/31/2019","10.550","10.550","10.550","10.550","0.00%"
"05/30/2019","10.550","10.550","10.550","10.550","0.00%"
"05/29/2019","10.550","10.550","10.550","10.550","-0.47%"
"05/28/2019","10.600","10.600","10.600","10.600","0.19%"
"05/27/2019","10.580","10.580","10.580","10.580","-0.19%"
"05/24/2019","10.600","10.600","10.600","10.600","0.47%"
"05/23/2019","10.550","10.550","10.550","10.550","0.00%"
"05/22/2019","10.550","10.550","10.550","10.550","-2.50%"
"05/21/2019","10.820","10.820","10.820","10.820","-1.19%"
"05/17/2019","10.950","10.950","10.950","10.950","0.46%"
"05/16/2019","10.900","10.900","10.900","10.900","0.00%"
"05/15/2019","10.900","10.900","10.900","10.900","0.00%"
"05/14/2019","10.900","10.900","10.900","10.900","0.00%"
"05/13/2019","10.900","10.900","10.900","10.900","-0.46%"
"05/10/2019","10.950","10.950","10.950","10.950","-0.45%"
"05/09/2019","11.000","11.000","11.000","11.000","0.00%"
"05/08/2019","11.000","11.000","11.000","11.000","-0.45%"
"05/07/2019","11.050","11.050","11.050","11.050","-1.34%"
"05/06/2019","11.200","11.200","11.200","11.200","0.45%"
"05/03/2019","11.150","11.150","11.150","11.150","0.45%"
"05/02/2019","11.100","11.100","11.100","11.100","0.00%"
"04/30/2019","11.100","11.100","11.100","11.100","-1.33%"
"04/29/2019","11.250","11.250","11.250","11.250","-1.32%"
"04/26/2019","11.400","11.400","11.400","11.400","0.88%"
"04/25/2019","11.300","11.300","11.300","11.300","0.00%"
"04/24/2019","11.300","11.300","11.300","11.300","0.00%"
"04/23/2019","11.300","11.300","11.300","11.300","-1.31%"
"04/22/2019","11.450","11.450","11.450","11.450","2.69%"
"04/18/2019","11.150","11.150","11.150","11.150","-0.27%"
"04/17/2019","11.180","11.180","11.180","11.180","-0.18%"
"04/16/2019","11.200","11.200","11.200","11.200","-0.88%"
"04/12/2019","11.300","11.300","11.300","11.300","-0.88%"
"04/11/2019","11.400","11.400","11.400","11.400","0.00%"
"04/10/2019","11.400","11.400","11.400","11.400","0.00%"
"04/09/2019","11.400","11.400","11.400","11.400","0.44%"
"04/08/2019","11.350","11.350","11.350","11.350","0.89%"
"04/05/2019","11.250","11.250","11.250","11.250","-1.32%"
"04/04/2019","11.400","11.400","11.400","11.400","0.88%"
"04/03/2019","11.300","11.300","11.300","11.300","-0.88%"
"04/02/2019","11.400","11.400","11.400","11.400","-0.87%"
"04/01/2019","11.500","11.500","11.500","11.500","0.88%"
"03/29/2019","11.400","11.400","11.400","11.400","-0.44%"
"03/28/2019","11.450","11.450","11.450","11.450","-0.43%"
"03/27/2019","11.500","11.500","11.500","11.500","0.88%"
"03/26/2019","11.400","11.400","11.400","11.400","0.44%"
"03/25/2019","11.350","11.350","11.350","11.350","-0.44%"
"03/22/2019","11.400","11.400","11.400","11.400","0.44%"
"03/21/2019","11.350","11.350","11.350","11.350","-0.44%"
"03/19/2019","11.400","11.400","11.400","11.400","0.00%"
"03/18/2019","11.400","11.400","11.400","11.400","0.00%"
"03/15/2019","11.400","11.400","11.400","11.400","0.00%"
"03/14/2019","11.400","11.400","11.400","11.400","-0.44%"
"03/13/2019","11.450","11.450","11.450","11.450","0.44%"
"03/12/2019","11.400","11.400","11.400","11.400","0.88%"
"03/11/2019","11.300","11.300","11.300","11.300","0.44%"
"03/08/2019","11.250","11.250","11.250","11.250","0.00%"
"03/07/2019","11.250","11.250","11.250","11.250","-0.88%"
"03/06/2019","11.350","11.350","11.350","11.350","0.27%"
"03/05/2019","11.320","11.320","11.320","11.320","-0.70%"
"03/01/2019","11.400","11.400","11.400","11.400","0.00%"
"02/28/2019","11.400","11.400","11.400","11.400","0.00%"
"02/27/2019","11.400","11.400","11.400","11.400","0.00%"
"02/26/2019","11.400","11.400","11.400","11.400","-0.87%"
"02/25/2019","11.500","11.500","11.500","11.500","0.00%"
"02/22/2019","11.500","11.500","11.500","11.500","-0.43%"
"02/21/2019","11.550","11.550","11.550","11.550","0.00%"
"02/20/2019","11.550","11.550","11.550","11.550","0.00%"
"02/18/2019","11.550","11.550","11.550","11.550","0.43%"
"02/15/2019","11.500","11.500","11.500","11.500","0.00%"
"02/14/2019","11.500","11.500","11.500","11.500","0.00%"
"02/13/2019","11.500","11.500","11.500","11.500","0.00%"
"02/12/2019","11.500","11.500","11.500","11.500","0.00%"
"02/11/2019","11.500","11.500","11.500","11.500","0.44%"
"02/08/2019","11.450","11.450","11.450","11.450","0.00%"
"02/07/2019","11.450","11.450","11.450","11.450","0.00%"
"02/06/2019","11.450","11.450","11.450","11.450","1.33%"
"02/05/2019","11.300","11.300","11.300","11.300","-0.88%"
"02/01/2019","11.400","11.400","11.400","11.400","0.44%"
"01/31/2019","11.350","11.350","11.350","11.350","-0.44%"
"01/30/2019","11.400","11.400","11.400","11.400","-1.72%"
"01/29/2019","11.600","11.600","11.600","11.600","-1.69%"
"01/28/2019","11.800","11.800","11.800","11.800","0.85%"
"01/25/2019","11.700","11.700","11.700","11.700","0.86%"
"01/24/2019","11.600","11.600","11.600","11.600","0.00%"
"01/23/2019","11.600","11.600","11.600","11.600","-0.43%"
"01/22/2019","11.650","11.650","11.650","11.650","0.87%"
"01/21/2019","11.550","11.550","11.550","11.550","-0.43%"
"01/18/2019","11.600","11.600","11.600","11.600","0.00%"
"01/17/2019","11.600","11.600","11.600","11.600","0.00%"
"01/16/2019","11.600","11.600","11.600","11.600","-0.85%"
"01/14/2019","11.700","11.700","11.700","11.700","-1.27%"
"01/11/2019","11.850","11.850","11.850","11.850","0.42%"
"01/10/2019","11.800","11.800","11.800","11.800","0.85%"
"01/09/2019","11.700","11.700","11.700","11.700","-1.68%"
"01/08/2019","11.900","11.900","11.900","11.900","0.85%"
"01/07/2019","11.800","11.800","11.800","11.800","-0.42%"
"01/04/2019","11.850","11.850","11.850","11.850","0.42%"
"01/03/2019","11.800","11.800","11.800","11.800","0.00%"
"01/02/2019","11.800","11.800","11.800","11.800","0.00%"
"01/01/2019","11.800","11.800","11.800","11.800","-1.26%"
"12/31/2018","11.950","11.950","11.950","11.950","0.42%"
"12/28/2018","11.900","11.900","11.900","11.900","0.42%"
"12/27/2018","11.850","11.850","11.850","11.850","-2.87%"
"12/26/2018","12.200","12.200","12.200","12.200","1.67%"
"12/24/2018","12.000","12.000","12.000","12.000","1.69%"
"12/21/2018","11.800","11.800","11.800","11.800","-2.07%"
"12/20/2018","12.050","12.050","12.050","12.050","-1.23%"
"12/19/2018","12.200","12.200","12.200","12.200","0.00%"
"12/18/2018","12.200","12.200","12.200","12.200","0.00%"
"12/17/2018","12.200","12.200","12.200","12.200","0.00%"
"12/14/2018","12.200","12.200","12.200","12.200","-2.40%"
"12/13/2018","12.500","12.500","12.500","12.500","2.46%"
"12/12/2018","12.200","12.200","12.200","12.200","0.00%"
"12/11/2018","12.200","12.200","12.200","12.200","1.24%"
"12/10/2018","12.050","12.050","12.050","12.050","-3.60%"
"12/07/2018","12.500","12.500","12.500","12.500","3.31%"
"12/06/2018","12.100","12.100","12.100","12.100","-1.63%"
"12/05/2018","12.300","12.300","12.300","12.300","-1.60%"
"12/04/2018","12.500","12.500","12.500","12.500","1.87%"
"12/03/2018","12.270","12.270","12.270","12.270","-1.84%"
"11/30/2018","12.500","12.500","12.500","12.500","0.81%"
"11/29/2018","12.400","12.400","12.400","12.400","-0.80%"
"11/28/2018","12.500","12.500","12.500","12.500","-0.40%"
"11/27/2018","12.550","12.550","12.550","12.550","-0.40%"
"11/26/2018","12.600","12.600","12.600","12.600","0.40%"
"11/23/2018","12.550","12.550","12.550","12.550","0.00%"
"11/21/2018","12.550","12.550","12.550","12.550","1.62%"
"11/19/2018","12.350","12.350","12.350","12.350","-1.20%"
"11/16/2018","12.500","12.500","12.500","12.500","-0.79%"
"11/15/2018","12.600","12.600","12.600","12.600","0.80%"
"11/14/2018","12.500","12.500","12.500","12.500","2.04%"
"11/13/2018","12.250","12.250","12.250","12.250","2.08%"
"11/12/2018","12.000","12.000","12.000","12.000","2.13%"
"11/09/2018","11.750","11.750","11.750","11.750","-0.42%"
"11/08/2018","11.800","11.800","11.800","11.800","0.00%"
"11/07/2018","11.800","11.800","11.800","11.800","0.00%"
"11/05/2018","11.800","11.800","11.800","11.800","1.72%"
"11/02/2018","11.600","11.600","11.600","11.600","0.00%"
"11/01/2018","11.600","11.600","11.600","11.600","-2.93%"
"10/31/2018","11.950","11.950","11.950","11.950","0.42%"
"10/30/2018","11.900","11.900","11.900","11.900","-0.42%"
"10/29/2018","11.950","11.950","11.950","11.950","1.27%"
"10/26/2018","11.800","11.800","11.800","11.800","0.85%"
"10/25/2018","11.700","11.700","11.700","11.700","1.74%"
"10/23/2018","11.500","11.500","11.500","11.500","-3.77%"
"10/22/2018","11.950","11.950","11.950","11.950","0.42%"
"10/19/2018","11.900","11.900","11.900","11.900","-0.83%"
"10/18/2018","12.000","12.000","12.000","12.000","0.84%"
"10/17/2018","11.900","11.900","11.900","11.900","-2.46%"
"10/16/2018","12.200","12.200","12.200","12.200","1.67%"
"10/15/2018","12.000","12.000","12.000","12.000","-2.44%"
"10/12/2018","12.300","12.300","12.300","12.300","6.03%"
"10/11/2018","11.600","11.600","11.600","11.600","0.87%"
"10/10/2018","11.500","11.500","11.500","11.500","0.00%"
"10/09/2018","11.500","11.500","11.500","11.500","0.88%"
"10/08/2018","11.400","11.400","11.400","11.400","-0.44%"
"10/05/2018","11.450","11.450","11.450","11.450","0.44%"
"10/04/2018","11.400","11.400","11.400","11.400","0.00%"
"10/03/2018","11.400","11.400","11.400","11.400","0.00%"
"10/02/2018","11.400","11.400","11.400","11.400","-0.87%"
"10/01/2018","11.500","11.500","11.500","11.500","0.88%"
"09/28/2018","11.400","11.400","11.400","11.400","1.79%"
"09/27/2018","11.200","11.200","11.200","11.200","0.90%"
"09/26/2018","11.100","11.100","11.100","11.100","1.37%"
"09/25/2018","10.950","10.950","10.950","10.950","-0.90%"
"09/21/2018","11.050","11.050","11.050","11.050","1.38%"
"09/20/2018","10.900","10.900","10.900","10.900","-0.91%"
"09/19/2018","11.000","11.000","11.000","11.000","0.00%"
"09/18/2018","11.000","11.000","11.000","11.000","3.29%"
"09/17/2018","10.650","10.650","10.650","10.650","1.43%"
"09/16/2018","10.500","10.500","10.500","10.500","-1.41%"
"09/14/2018","10.650","10.650","10.650","10.650","0.00%"
"09/13/2018","10.650","10.650","10.650","10.650","0.95%"
"09/12/2018","10.550","10.550","10.550","10.550","0.96%"
"09/11/2018","10.450","10.450","10.450","10.450","0.97%"
"09/10/2018","10.350","10.350","10.350","10.350","0.49%"
"09/07/2018","10.300","10.300","10.300","10.300","0.00%"
"09/06/2018","10.300","10.300","10.300","10.300","0.00%"
"09/05/2018","10.300","10.300","10.300","10.300","0.00%"
"09/04/2018","10.300","10.300","10.300","10.300","0.00%"
"09/03/2018","10.300","10.300","10.300","10.300","-0.96%"
"08/31/2018","10.400","10.400","10.400","10.400","0.00%"
"08/30/2018","10.400","10.400","10.400","10.400","0.48%"
"08/29/2018","10.350","10.350","10.350","10.350","-0.48%"
"08/28/2018","10.400","10.400","10.400","10.400","0.00%"
"08/27/2018","10.400","10.400","10.400","10.400","0.00%"
"08/24/2018","10.400","10.400","10.400","10.400","0.00%"
"08/23/2018","10.400","10.400","10.400","10.400","0.00%"
"08/21/2018","10.400","10.400","10.400","10.400","0.97%"
"08/20/2018","10.300","10.300","10.300","10.300","-0.48%"
"08/17/2018","10.350","10.350","10.350","10.350","0.00%"
"08/16/2018","10.350","10.350","10.350","10.350","0.98%"
"08/15/2018","10.250","10.250","10.250","10.250","-0.49%"
"08/14/2018","10.300","10.300","10.300","10.300","0.98%"
"08/13/2018","10.200","10.200","10.200","10.200","-1.16%"
"08/10/2018","10.320","10.320","10.320","10.320","0.68%"
"08/09/2018","10.250","10.250","10.250","10.250","-0.49%"
"08/08/2018","10.300","10.300","10.300","10.300","-0.96%"
"08/07/2018","10.400","10.400","10.400","10.400","-0.48%"
"08/06/2018","10.450","10.450","10.450","10.450","0.97%"
"08/03/2018","10.350","10.350","10.350","10.350","-0.96%"
"08/02/2018","10.450","10.450","10.450","10.450","0.00%"
"08/01/2018","10.450","10.450","10.450","10.450","0.00%"
"07/31/2018","10.450","10.450","10.450","10.450","-0.95%"
"07/30/2018","10.550","10.550","10.550","10.550","-1.40%"
"07/26/2018","10.700","10.700","10.700","10.700","1.42%"
"07/25/2018","10.550","10.550","10.550","10.550","0.00%"
"07/24/2018","10.550","10.550","10.550","10.550","-0.47%"
"07/23/2018","10.600","10.600","10.600","10.600","-0.47%"
"07/20/2018","10.650","10.650","10.650","10.650","0.00%"
"07/19/2018","10.650","10.650","10.650","10.650","0.47%"
"07/18/2018","10.600","10.600","10.600","10.600","-0.93%"
"07/17/2018","10.700","10.700","10.700","10.700","0.94%"
"07/16/2018","10.600","10.600","10.600","10.600","-0.93%"
"07/13/2018","10.700","10.700","10.700","10.700","-1.38%"
"07/12/2018","10.850","10.850","10.850","10.850","0.46%"
"07/11/2018","10.800","10.800","10.800","10.800","-0.46%"
"07/10/2018","10.850","10.850","10.850","10.850","0.46%"
"07/09/2018","10.800","10.800","10.800","10.800","0.47%"
"07/06/2018","10.750","10.750","10.750","10.750","-0.92%"
"07/05/2018","10.850","10.850","10.850","10.850","0.46%"
"07/04/2018","10.800","10.800","10.800","10.800","0.00%"
"07/03/2018","10.800","10.800","10.800","10.800","0.47%"
"07/02/2018","10.750","10.750","10.750","10.750","0.94%"
"06/29/2018","10.650","10.650","10.650","10.650","-1.39%"
"06/28/2018","10.800","10.800","10.800","10.800","0.00%"
"06/26/2018","10.800","10.800","10.800","10.800","0.75%"
"06/25/2018","10.720","10.720","10.720","10.720","-0.74%"
"06/22/2018","10.800","10.800","10.800","10.800","1.41%"
"06/21/2018","10.650","10.650","10.650","10.650","-0.93%"
"06/20/2018","10.750","10.750","10.750","10.750","0.00%"
"06/19/2018","10.750","10.750","10.750","10.750","0.00%"
"06/18/2018","10.750","10.750","10.750","10.750","0.47%"
"06/14/2018","10.700","10.700","10.700","10.700","-0.93%"
"06/13/2018","10.800","10.800","10.800","10.800","0.00%"
"06/12/2018","10.800","10.800","10.800","10.800","-0.46%"
"06/11/2018","10.850","10.850","10.850","10.850","0.00%"
"06/08/2018","10.850","10.850","10.850","10.850","0.93%"
"06/07/2018","10.750","10.750","10.750","10.750","0.94%"
"06/06/2018","10.650","10.650","10.650","10.650","0.00%"
"06/05/2018","10.650","10.650","10.650","10.650","0.00%"
"06/04/2018","10.650","10.650","10.650","10.650","-0.93%"
"06/01/2018","10.750","10.750","10.750","10.750","0.47%"
"05/31/2018","10.700","10.700","10.700","10.700","0.47%"
"05/30/2018","10.650","10.650","10.650","10.650","-0.93%"
"05/28/2018","10.750","10.750","10.750","10.750","-0.46%"
"05/25/2018","10.800","10.800","10.800","10.800","0.47%"
"05/24/2018","10.750","10.750","10.750","10.750","-0.46%"
"05/23/2018","10.800","10.800","10.800","10.800","0.00%"
"05/22/2018","10.800","10.800","10.800","10.800","0.47%"
"05/21/2018","10.750","10.750","10.750","10.750","-0.16%"
"05/20/2018","10.767","10.767","10.767","10.767","-0.31%"
"05/18/2018","10.800","10.800","10.800","10.800","0.47%"
"05/17/2018","10.750","10.750","10.750","10.750","0.47%"
"05/16/2018","10.700","10.700","10.700","10.700","-0.47%"
"05/15/2018","10.750","10.750","10.750","10.750","-0.46%"
"05/14/2018","10.800","10.800","10.800","10.800","0.00%"
"05/11/2018","10.800","10.800","10.800","10.800","0.47%"
"05/10/2018","10.750","10.750","10.750","10.750","-2.27%"
"05/09/2018","11.000","11.000","11.000","11.000","3.00%"
"05/08/2018","10.680","10.680","10.680","10.680","0.75%"
"05/04/2018","10.600","10.600","10.600","10.600","-0.47%"
"05/03/2018","10.650","10.650","10.650","10.650","1.43%"
"05/02/2018","10.500","10.500","10.500","10.500","0.96%"
"05/01/2018","10.400","10.400","10.400","10.400","-0.48%"
"04/27/2018","10.450","10.450","10.450","10.450","0.00%"
"04/26/2018","10.450","10.450","10.450","10.450","1.26%"
"04/25/2018","10.320","10.320","10.320","10.320","0.19%"
"04/24/2018","10.300","10.300","10.300","10.300","-0.37%"
"04/23/2018","10.338","10.338","10.338","10.338","-0.12%"
"04/20/2018","10.350","10.350","10.350","10.350","0.49%"
"04/19/2018","10.300","10.300","10.300","10.300","0.19%"
"04/18/2018","10.280","10.280","10.280","10.280","-0.68%"
"04/17/2018","10.350","10.350","10.350","10.350","0.00%"
"04/16/2018","10.350","10.350","10.350","10.350","1.14%"
"04/12/2018","10.233","10.233","10.233","10.233","-1.42%"
"04/11/2018","10.380","10.380","10.380","10.380","0.00%"
"04/10/2018","10.380","10.380","10.380","10.380","-3.29%"
"04/06/2018","10.733","10.733","10.733","10.733","2.22%"
"04/05/2018","10.500","10.500","10.500","10.500","-4.55%"
"04/04/2018","11.000","11.000","11.000","11.000","0.00%"
"04/03/2018","11.000","11.000","11.000","11.000","0.00%"
"04/02/2018","11.000","11.000","11.000","11.000","5.26%"
"03/29/2018","10.450","10.450","10.450","10.450","0.97%"
"03/28/2018","10.350","10.350","10.350","10.350","0.00%"
"03/27/2018","10.350","10.350","10.350","10.350","0.00%"
"03/26/2018","10.350","10.350","10.350","10.350","0.00%"
"03/23/2018","10.350","10.350","10.350","10.350","0.00%"
"03/22/2018","10.350","10.350","10.350","10.350","0.00%"
"03/21/2018","10.350","10.350","10.350","10.350","0.00%"
"03/20/2018","10.350","10.350","10.350","10.350","0.00%"
"03/19/2018","10.350","10.350","10.350","10.350","0.00%"
"03/16/2018","10.350","10.350","10.350","10.350","0.00%"
"03/15/2018","10.350","10.350","10.350","10.350","0.00%"
"03/14/2018","10.350","10.350","10.350","10.350","0.00%"
"03/13/2018","10.350","10.350","10.350","10.350","-0.48%"
"03/12/2018","10.400","10.400","10.400","10.400","0.00%"
"03/09/2018","10.400","10.400","10.400","10.400","0.00%"
"03/08/2018","10.400","10.400","10.400","10.400","0.00%"
"03/07/2018","10.400","10.400","10.400","10.400","0.00%"
"03/06/2018","10.400","10.400","10.400","10.400","-0.95%"
"03/05/2018","10.500","10.500","10.500","10.500","0.48%"
"03/02/2018","10.450","10.450","10.450","10.450","-0.48%"
"03/01/2018","10.500","10.500","10.500","10.500","0.00%"
"02/28/2018","10.500","10.500","10.500","10.500","0.48%"
"02/27/2018","10.450","10.450","10.450","10.450","0.00%"
"02/26/2018","10.450","10.450","10.450","10.450","0.48%"
"02/23/2018","10.400","10.400","10.400","10.400","-0.95%"
"02/21/2018","10.500","10.500","10.500","10.500","0.48%"
"02/20/2018","10.450","10.450","10.450","10.450","0.48%"
"02/19/2018","10.400","10.400","10.400","10.400","0.32%"
"02/18/2018","10.367","10.367","10.367","10.367","-0.32%"
"02/16/2018","10.400","10.400","10.400","10.400","0.00%"
"02/15/2018","10.400","10.400","10.400","10.400","0.97%"
"02/14/2018","10.300","10.300","10.300","10.300","1.48%"
"02/12/2018","10.150","10.150","10.150","10.150","3.05%"
"02/09/2018","9.850","9.850","9.850","9.850","-1.01%"
"02/08/2018","9.950","9.950","9.950","9.950","0.81%"
"02/07/2018","9.870","9.870","9.870","9.870","-1.30%"
"02/06/2018","10.000","10.000","10.000","10.000","2.30%"
"02/05/2018","9.775","9.775","9.775","9.775","0.00%"
"02/02/2018","9.775","9.775","9.775","9.775","-0.26%"
"02/01/2018","9.800","9.800","9.800","9.800","0.51%"
"01/31/2018","9.750","9.750","9.750","9.750","-0.51%"
"01/30/2018","9.800","9.800","9.800","9.800","1.24%"
"01/29/2018","9.680","9.680","9.680","9.680","-1.22%"
"01/26/2018","9.800","9.800","9.800","9.800","-1.51%"
"01/25/2018","9.950","9.950","9.950","9.950","0.51%"
"01/24/2018","9.900","9.900","9.900","9.900","0.43%"
"01/23/2018","9.858","9.858","9.858","9.858","-0.92%"
"01/22/2018","9.950","9.950","9.950","9.950","2.58%"
"01/19/2018","9.700","9.700","9.700","9.700","-1.52%"
"01/18/2018","9.850","9.850","9.850","9.850","-1.01%"
"01/17/2018","9.950","9.950","9.950","9.950","1.02%"
"01/16/2018","9.850","9.850","9.850","9.850","2.39%"
"01/15/2018","9.620","9.620","9.620","9.620","-0.31%"
"01/12/2018","9.650","9.650","9.650","9.650","0.00%"
"01/11/2018","9.650","9.650","9.650","9.650","1.05%"
"01/10/2018","9.550","9.550","9.550","9.550","-2.05%"
"01/09/2018","9.750","9.750","9.750","9.750","-0.20%"
"01/08/2018","9.770","9.770","9.770","9.770","0.00%"
"01/05/2018","9.770","9.770","9.770","9.770","-1.19%"
"01/04/2018","9.888","9.888","9.888","9.888","-2.34%"
"01/03/2018","10.125","10.125","10.125","10.125","-2.17%"
"01/02/2018","10.350","10.350","10.350","10.350","1.97%"
"01/01/2018","10.150","10.150","10.150","10.150","0.00%"
"12/29/2017","10.150","10.150","10.150","10.150","-0.17%"
"12/28/2017","10.167","10.167","10.167","10.167","-0.40%"
"12/27/2017","10.208","10.208","10.208","10.208","-0.70%"
"12/26/2017","10.280","10.280","10.280","10.280","0.08%"
"12/22/2017","10.272","10.272","10.272","10.272","-0.11%"
"12/21/2017","10.283","10.283","10.283","10.283","-0.05%"
"12/20/2017","10.288","10.288","10.288","10.288","-0.12%"
"12/19/2017","10.300","10.300","10.300","10.300","0.00%"
"12/18/2017","10.300","10.300","10.300","10.300","0.12%"
"12/16/2017","10.288","10.288","10.288","10.288","0.00%"
"12/15/2017","10.288","10.288","10.288","10.288","0.00%"
"12/14/2017","10.288","10.288","10.288","10.288","0.37%"
"12/13/2017","10.250","10.250","10.250","10.250","-0.49%"
"12/12/2017","10.300","10.300","10.300","10.300","-1.15%"
"12/11/2017","10.420","10.420","10.420","10.420","0.07%"
"12/08/2017","10.413","10.413","10.413","10.413","0.13%"
"12/07/2017","10.400","10.400","10.400","10.400","0.00%"
"12/06/2017","10.400","10.400","10.400","10.400","0.00%"
"12/05/2017","10.400","10.400","10.400","10.400","-0.10%"
"12/04/2017","10.410","10.410","10.410","10.410","0.10%"
"11/30/2017","10.400","10.400","10.400","10.400","-0.12%"
"11/29/2017","10.413","10.413","10.413","10.413","0.22%"
"11/28/2017","10.390","10.390","10.390","10.390","-0.26%"
"11/27/2017","10.417","10.417","10.417","10.417","0.28%"
"11/24/2017","10.388","10.388","10.388","10.388","-0.21%"
"11/23/2017","10.410","10.410","10.410","10.410","0.00%"
"11/22/2017","10.410","10.410","10.410","10.410","-0.38%"
"11/21/2017","10.450","10.450","10.450","10.450","0.11%"
"11/20/2017","10.438","10.438","10.438","10.438","0.20%"
"11/17/2017","10.417","10.417","10.417","10.417","-0.08%"
"11/16/2017","10.425","10.425","10.425","10.425","0.24%"
