"Date","Price","Open","High","Low","Vol.","Change %"
"12/13/2002","96.550","96.400","96.710","96.400","","0.00%"
"12/12/2002","96.550","96.400","96.730","96.400","","0.00%"
"12/11/2002","96.550","96.400","96.650","96.400","","0.00%"
"12/10/2002","96.550","96.450","96.670","96.400","","-0.05%"
"12/09/2002","96.600","96.650","96.660","96.450","","0.00%"
"12/06/2002","96.600","96.450","96.450","96.450","","0.00%"
"12/05/2002","96.600","96.350","96.730","96.350","","0.10%"
"12/04/2002","96.500","96.350","96.700","96.350","","0.00%"
"12/03/2002","96.500","96.250","96.620","96.250","","0.23%"
"12/02/2002","96.275","96.580","96.600","96.250","","0.00%"
"11/29/2002","96.275","96.580","96.610","96.250","","-0.29%"
"11/28/2002","96.555","96.500","96.580","96.500","","0.29%"
"11/27/2002","96.275","96.150","96.580","96.150","","-0.03%"
"11/26/2002","96.300","96.150","96.600","96.150","","0.00%"
"11/25/2002","96.300","96.620","96.620","96.150","","0.00%"
"11/22/2002","96.300","96.150","96.650","96.150","","0.00%"
"11/21/2002","96.300","96.150","96.560","96.150","","0.00%"
"11/20/2002","96.300","96.150","96.500","96.150","","0.00%"
"11/19/2002","96.300","96.150","96.150","96.150","","0.00%"
"11/18/2002","96.300","96.470","96.510","96.150","","0.00%"
"11/15/2002","96.300","96.150","96.520","96.150","","0.00%"
"11/14/2002","96.300","96.150","96.530","96.150","","0.00%"
"11/13/2002","96.300","96.150","96.470","96.150","","0.00%"
"11/12/2002","96.300","96.400","96.400","96.150","","0.00%"
"11/11/2002","96.300","96.380","96.400","96.150","","0.00%"
"11/08/2002","96.300","96.150","96.420","96.150","","0.00%"
"11/07/2002","96.300","96.150","96.470","96.150","","0.00%"
"11/06/2002","96.300","96.100","96.380","96.100","","0.05%"
"11/05/2002","96.250","96.100","96.400","96.100","","0.00%"
"11/04/2002","96.250","96.100","96.100","96.100","","0.00%"
"11/01/2002","96.250","96.100","96.410","96.100","","0.00%"
"10/31/2002","96.250","96.100","96.440","96.100","","0.00%"
"10/30/2002","96.250","96.100","96.360","96.100","","0.00%"
"10/29/2002","96.250","96.100","96.340","96.100","","0.00%"
"10/28/2002","96.250","96.350","96.360","96.100","","0.00%"
"10/25/2002","96.250","96.320","96.370","96.100","","0.00%"
"10/24/2002","96.250","96.300","96.410","96.100","","0.00%"
"10/23/2002","96.250","96.240","96.350","96.100","","0.00%"
"10/22/2002","96.250","96.220","96.270","96.100","","0.00%"
"10/21/2002","96.250","96.270","96.300","96.100","","0.00%"
"10/18/2002","96.250","96.280","96.290","96.100","","0.00%"
"10/17/2002","96.250","96.220","96.280","96.100","","0.00%"
"10/16/2002","96.250","96.200","96.250","96.100","","0.00%"
"10/15/2002","96.250","96.200","96.210","96.100","","0.00%"
"10/14/2002","96.250","96.200","96.210","96.100","","0.00%"
"10/11/2002","96.250","96.290","96.300","96.100","","0.00%"
"10/10/2002","96.250","96.250","96.280","96.100","","0.00%"
"10/09/2002","96.250","96.260","96.260","96.100","","0.00%"
"10/08/2002","96.250","96.230","96.250","96.100","","0.00%"
"10/07/2002","96.250","96.210","96.240","96.100","","0.00%"
"10/04/2002","96.250","96.250","96.250","96.100","","0.00%"
"10/03/2002","96.250","96.220","96.260","96.100","","0.00%"
"10/02/2002","96.250","96.210","96.250","96.100","","0.00%"
"10/01/2002","96.250","96.200","96.210","96.100","","0.00%"
"09/30/2002","96.250","96.220","96.220","96.100","","0.00%"
"09/27/2002","96.250","96.200","96.260","96.050","","0.05%"
"09/26/2002","96.200","96.350","96.350","96.000","","0.05%"
"09/25/2002","96.150","96.180","96.290","96.000","","0.07%"
"09/24/2002","96.080","96.180","96.210","95.930","","-0.02%"
"09/23/2002","96.100","96.150","96.210","95.950","","0.02%"
"09/20/2002","96.080","95.930","95.930","95.930","","0.00%"
"09/19/2002","96.080","96.150","96.190","95.860","","0.07%"
"09/18/2002","96.010","96.080","96.170","95.860","","0.01%"
"09/17/2002","96.000","96.100","96.100","95.850","","0.00%"
"09/16/2002","96.000","96.070","96.110","95.850","","-0.03%"
"09/13/2002","96.030","96.090","96.130","95.880","","0.03%"
"09/12/2002","96.000","96.010","96.110","95.850","","0.05%"
"09/11/2002","95.950","96.030","96.050","95.800","","0.00%"
"09/10/2002","95.950","96.050","96.050","95.800","","0.00%"
"09/09/2002","95.950","96.020","96.050","95.800","","0.00%"
"09/06/2002","95.950","96.050","96.100","95.800","","-0.01%"
"09/05/2002","95.960","96.120","96.120","95.810","","-0.09%"
"09/04/2002","96.050","96.150","96.200","95.900","","-0.05%"
"09/03/2002","96.100","96.220","96.220","95.950","","0.02%"
"09/02/2002","96.080","96.250","96.250","95.930","","-0.12%"
"08/30/2002","96.200","96.230","96.300","96.050","","0.10%"
"08/29/2002","96.100","96.230","96.250","95.950","","-0.04%"
"08/28/2002","96.140","96.280","96.280","95.990","","-0.04%"
"08/27/2002","96.180","96.310","96.310","96.030","","-0.03%"
"08/26/2002","96.210","96.300","96.340","96.060","","0.03%"
"08/23/2002","96.180","96.290","96.320","96.030","","-0.02%"
"08/22/2002","96.200","96.050","96.050","96.050","","0.00%"
"08/21/2002","96.200","96.240","96.300","96.050","","0.05%"
"08/20/2002","96.150","96.230","96.250","95.970","","0.03%"
"08/19/2002","96.120","96.230","96.240","95.970","","-0.03%"
"08/16/2002","96.150","96.220","96.260","95.950","","0.05%"
"08/15/2002","96.100","96.170","96.230","95.950","","0.10%"
"08/14/2002","96.000","96.160","96.220","95.850","","-0.05%"
"08/13/2002","96.050","96.200","96.200","95.900","","-0.02%"
"08/12/2002","96.070","96.160","96.190","95.920","","-0.01%"
"08/09/2002","96.080","96.170","96.200","95.930","","0.03%"
"08/08/2002","96.050","96.170","96.200","95.900","","-0.02%"
"08/07/2002","96.070","96.220","96.220","95.920","","-0.10%"
"08/06/2002","96.170","96.200","96.270","96.000","","0.02%"
"08/05/2002","96.150","96.200","96.250","96.000","","0.00%"
"08/02/2002","96.150","96.200","96.250","96.000","","0.00%"
"08/01/2002","96.150","96.200","96.250","96.000","","0.07%"
"07/31/2002","96.080","96.270","96.280","95.900","","0.03%"
"07/30/2002","96.050","96.140","96.280","95.870","","0.03%"
"07/29/2002","96.020","96.140","96.150","95.870","","-0.03%"
"07/26/2002","96.050","96.080","96.150","95.900","","-0.06%"
"07/25/2002","96.110","96.020","96.140","95.960","","0.02%"
"07/24/2002","96.090","96.030","96.040","95.940","","0.01%"
"07/23/2002","96.080","95.930","95.930","95.930","","0.00%"
"07/22/2002","96.080","96.000","96.040","95.900","","0.03%"
"07/19/2002","96.050","95.960","96.030","95.900","","0.00%"
"07/18/2002","96.050","95.920","96.000","95.850","","0.00%"
"07/17/2002","96.050","96.010","96.010","95.850","","-0.07%"
"07/16/2002","96.120","96.060","96.080","95.970","","0.00%"
"07/15/2002","96.120","96.080","96.080","95.970","","-0.03%"
"07/12/2002","96.150","96.120","96.120","96.000","","0.00%"
"07/11/2002","96.150","96.120","96.140","96.000","","-0.03%"
"07/10/2002","96.180","96.120","96.140","96.030","","0.01%"
"07/09/2002","96.170","96.120","96.140","96.020","","-0.01%"
"07/08/2002","96.180","96.140","96.140","96.030","","0.00%"
"07/05/2002","96.180","96.150","96.150","96.030","","0.03%"
"07/04/2002","96.155","96.140","96.150","96.130","","-0.08%"
"07/03/2002","96.230","96.180","96.180","96.080","","0.03%"
"07/02/2002","96.200","96.110","96.170","96.050","","0.05%"
"07/01/2002","96.150","96.080","96.120","96.000","","0.00%"
"06/28/2002","96.150","96.080","96.100","96.000","","-0.05%"
"06/27/2002","96.200","96.140","96.140","95.980","","0.00%"
"06/26/2002","96.200","96.100","96.150","96.000","","-0.03%"
"06/25/2002","96.230","96.150","96.180","96.050","","0.03%"
"06/24/2002","96.200","96.050","96.050","96.050","","0.00%"
"06/21/2002","96.200","96.200","96.200","96.000","","-0.05%"
"06/20/2002","96.250","96.150","96.220","96.100","","0.01%"
"06/19/2002","96.240","96.180","96.190","96.000","","0.00%"
"06/18/2002","96.240","96.190","96.190","96.090","","-0.06%"
"06/17/2002","96.300","96.220","96.230","96.150","","-0.05%"
"06/14/2002","96.350","96.300","96.330","96.200","","0.00%"
"06/13/2002","96.350","96.230","96.280","96.200","","0.00%"
"06/12/2002","96.350","96.240","96.280","96.200","","0.00%"
"06/11/2002","96.350","96.230","96.260","96.200","","0.00%"
"06/10/2002","96.350","96.210","96.250","96.200","","0.08%"
"06/07/2002","96.270","96.200","96.220","96.120","","0.00%"
"06/06/2002","96.270","96.190","96.210","96.120","","0.02%"
"06/05/2002","96.250","96.200","96.200","96.100","","0.05%"
"06/04/2002","96.200","96.180","96.200","96.050","","0.00%"
"06/03/2002","96.200","96.150","96.200","96.050","","0.05%"
"05/31/2002","96.150","96.150","96.180","96.000","","0.00%"
"05/30/2002","96.150","96.160","96.160","96.000","","-0.10%"
