Date,Open,High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
28 JUL 2022,165,165,160.75,161.5,30,5705,920679.25
27 JUL 2022,168,168,162,165.75,32,2034,331362.5
27 JUL 2022,168,168,162,165.75,32,2034,331362.5
26 JUL 2022,169,169,165,166.25,24,2898,483101.5
25 JUL 2022,167,169,163.5,168,9,354,59210
22 JUL 2022,165,170.75,164.75,165,60,14615,2414442.5
21 JUL 2022,168.5,171,165,166.75,43,4882,817391.5
20 JUL 2022,171,171,168.5,169,41,7118,1205809.5
19 JUL 2022,169,172.25,165,168.5,49,3579,604922.25
18 JUL 2022,173.5,173.5,165,171,31,4881,826044.75
15 JUL 2022,178,178,160,166.25,174,185894,29866248.75
14 JUL 2022,175.75,175.75,173,174.75,18,1467,255996.5
12 JUL 2022,179,179,170,174,51,17702,3049627.25
11 JUL 2022,175,179,175,175.25,31,6827,1195124.75
8 JUL 2022,170,170,169.5,170,9,4389,746125
7 JUL 2022,174,174,165.25,167.75,43,12902,2182415.5
6 JUL 2022,175,175,169,171.75,27,3433,587715.5
5 JUL 2022,174,182,172,175.5,45,7136,1253679.25
4 JUL 2022,175.75,183.5,172.5,178.25,34,6093,1081366.75
1 JUL 2022,175,180,175,179.25,21,2215,392050
30 JUN 2022,179,179.5,177,178.5,14,4763,850089
29 JUN 2022,175,181.5,175,179.25,16,3632,658835.5
28 JUN 2022,176.25,183.75,175,182.25,33,5462,963636
27 JUN 2022,184.75,184.75,178.5,181.75,61,14500,2634385.5
24 JUN 2022,180,188.5,180,184.75,46,5983,1089423.25
23 JUN 2022,184,184,180,180,57,17838,3222036.75
22 JUN 2022,186,186,179.25,184,40,7833,1424576
21 JUN 2022,194,194,185,186.25,37,5591,1043636.5
20 JUN 2022,180,194.75,180,184.25,33,4208,766997.75
17 JUN 2022,194,194,178.5,186.25,43,7467,1388886.75
16 JUN 2022,196,207.75,190,194.25,43,6319,1232159.25
15 JUN 2022,198,203.5,195,203.25,24,2788,564195
13 JUN 2022,212,212,198,202.75,22,7023,1420417.75
10 JUN 2022,200,211.75,195.25,202,37,8505,1712919.75
9 JUN 2022,206.5,206.5,200,202.25,55,17510,3541507.25
8 JUN 2022,196.25,206.25,196.25,201,27,1638,328955.75
7 JUN 2022,198,198,184,196.25,34,6241,1200900
6 JUN 2022,210,210,190,193.5,80,23598,4626626
3 JUN 2022,216.75,216.75,205,208.75,34,13991,2911943.5
2 JUN 2022,205.75,216.75,205.25,212.5,35,8606,1818654.5
1 JUN 2022,207,213.5,203.5,207,33,4991,1023600
31 MAY 2022,229.75,229.75,204,215.5,112,16636,3606293.5
30 MAY 2022,212.25,218,202,203.5,46,5801,1206020.5
27 MAY 2022,222,222,210,210,22,3038,638487.5
26 MAY 2022,222.25,222.5,207.5,209,13,1693,354169.5
25 MAY 2022,216,238,201,217,64,5046,1095164.5
24 MAY 2022,227,227,215.75,218.75,53,9264,2056452.5
23 MAY 2022,223.5,240,220,226.5,65,10444,2363315.5
20 MAY 2022,214.75,224.75,204.25,219.75,17,1417,307845.25
19 MAY 2022,234,234,202.25,211.5,47,3698,784458.25
18 MAY 2022,240,240,215,219.25,55,8435,1895869.75
17 MAY 2022,201,230,201,222.75,46,4145,908635.5
13 MAY 2022,211.75,214.5,207,210.5,78,30228,6341975
12 MAY 2022,197,209,190,206.25,26,6758,1376865.75
9 MAY 2022,207,207,200,205.75,31,14000,2885708.5
6 MAY 2022,176,211.5,170,189,119,33766,6091252.25
5 MAY 2022,179,194,175,176,28,22346,3934138.75
4 MAY 2022,183,183,170,177.5,32,4291,752826.25
29 APR 2022,189,190,170,179.25,41,5136,938324.5
28 APR 2022,194,194,160,175,36,3180,545595.25
27 APR 2022,98.1,195,98.1,159.25,59,15527,1948352.45
26 APR 2022,143,143,128,130.75,9,231,30773
25 APR 2022,160,160,160,160,19,774,123840
8 APR 2022,220,220,195.5,206.75,46,10352,2126651.25
7 APR 2022,223,223,217.5,219.25,14,701,153547.25
6 APR 2022,234.5,248,216.25,219.25,48,11347,2654976.75
5 APR 2022,244,249.75,205,235,50,4486,1064661.5
4 APR 2022,210,245,201,210.25,30,7954,1672747.5
1 APR 2022,218,284,218,218.5,17,1130,247000
31 MAR 2022,287.5,328,250,290.75,58,5249,1506439.75
30 MAR 2022,295,295,265,290,40,2985,841747
29 MAR 2022,330,330,300,300,60,8887,2717302.5
28 MAR 2022,337.25,337.25,310,319.5,84,12671,4108686.75
25 MAR 2022,348,368,340,340,27,1557,534864.5
24 MAR 2022,348,348,336,340,35,3788,1293844
23 MAR 2022,359.5,359.5,348,348,28,1966,685515.5
22 MAR 2022,366,419,350,355.25,102,26695,9805452.75
21 MAR 2022,350,367,349.75,350.75,63,16014,5629904.25
18 MAR 2022,369,372,344,346.5,63,3325,1167394.5
16 MAR 2022,346.25,372,316,337,116,24160,7977067.25
15 MAR 2022,385.5,385.5,345,352,66,4483,1601066.75
14 MAR 2022,376,410,375,385.5,44,8355,3219715.25
11 MAR 2022,449.75,449.75,375,419.75,58,3912,1631373.5
10 MAR 2022,330,417.5,330,416.5,210,23059,9016055
9 MAR 2022,420.75,429.75,320,334,206,25001,8925187.75
8 MAR 2022,495,495,399.5,404,204,26351,10923903.25
7 MAR 2022,550,550,491,495,100,18750,9368359.5
4 MAR 2022,519,530,506,512.75,76,4677,2407911.25
3 MAR 2022,551.75,556.75,517,522.75,66,3751,2003361
2 MAR 2022,590,590,545,556.75,55,5723,3206258.5
28 FEB 2022,584.75,591,540.25,580,60,4956,2824530.25
25 FEB 2022,515,585,515,584.75,60,8717,4724386.75
24 FEB 2022,526,545,512.75,514,38,1872,979941
23 FEB 2022,555,555,512,533.25,105,8653,4594613.5
22 FEB 2022,540,589,538,558.25,90,10684,5897471.75
21 FEB 2022,610.75,610.75,540,550.5,221,23969,13628386.75
18 FEB 2022,630.25,640,620,624.5,42,4110,2564860.25
17 FEB 2022,651,651,630,637.5,44,4605,2952343.25
15 FEB 2022,683,683,650,656,64,10328,6830135.25
14 FEB 2022,690,692,680,682.75,63,5919,4063528.25
11 FEB 2022,694,715,675,700,89,12095,8440606.75
10 FEB 2022,675,690,650,670.25,95,6495,4369253.5
9 FEB 2022,740,750,652.5,668.75,416,65028,45487226.75
8 FEB 2022,685,709,514,700.5,222,37698,25212458.5
7 FEB 2022,700,709,685,685.25,91,22482,15667390.25
3 FEB 2022,700,709,680,696,112,18300,12684222.75
2 FEB 2022,699.75,707,690.5,701,96,11745,8233384.25
1 FEB 2022,710,710,683,699.75,82,21476,15058748.75
31 JAN 2022,700,729.75,690,695.25,130,38231,26742499.75
28 JAN 2022,671,700,650,687,124,11773,8056610.5
27 JAN 2022,693,772,660.5,693,148,24112,16730382.5
26 JAN 2022,735,750,700,723,239,52464,38491221.25
25 JAN 2022,712,770,708,732.5,522,109028,79931413.75
24 JAN 2022,640,719,640,712,666,300821,192535615
21 JAN 2022,600,640,575,617.25,299,132584,78193022
20 JAN 2022,625,625,575,578,87,24134,14071314
19 JAN 2022,566.25,619.75,565,584,186,54791,32385219.75
18 JAN 2022,563,598,560.5,570,40,15404,8897074
13 JAN 2022,580,580,546,579.5,150,20600,11687181.25
12 JAN 2022,530,670,530,588.75,331,43764,26366564
11 JAN 2022,510,520,490.25,518,55,24330,12494384.5
10 JAN 2022,545,549.75,526.5,528,41,4126,2194355.25
7 JAN 2022,499,545,499,538.75,170,34694,18607309.25
6 JAN 2022,503.25,530,497.25,516.5,44,6522,3371688.25
5 JAN 2022,505.25,540,499,503.25,96,43270,22323136
4 JAN 2022,495,519.25,495,514.75,46,8265,4237352
3 JAN 2022,490.5,521,475,489.75,177,54778,27089504.5
31 DEC 2021,510,510,489,489.75,54,14536,7139543.75
30 DEC 2021,496.75,510,490,494.75,61,10800,5348969.5
29 DEC 2021,500.25,524.75,497.5,506,98,51377,25740162.75
28 DEC 2021,525,525,500,501,67,10205,5144931
27 DEC 2021,535,535,505,520.75,38,3746,1965949.5
24 DEC 2021,529.25,533,529,532.25,16,4133,2199916.25
23 DEC 2021,495,540,493,526.25,62,14261,7508840.25
22 DEC 2021,515,520,491.5,499,46,7965,3968773.75
21 DEC 2021,507.5,510,490,499.5,71,17707,8928108.25
20 DEC 2021,500,520,494,507.5,102,111375,55356613.5
17 DEC 2021,525,525,500.25,509.5,75,7299,3764158.75
16 DEC 2021,540,540,518,522.25,109,20089,10517149.5
15 DEC 2021,545,545,525,537.75,78,33808,18109143.25
14 DEC 2021,540,550,530,539.5,198,61431,33343744.5
13 DEC 2021,435,540,435,525,300,93881,47684719
10 DEC 2021,410,448,410,432.25,169,98539,42264032.5
9 DEC 2021,423,423,400,417.25,77,31323,13104674.25
8 DEC 2021,440,440,411,424.25,59,4420,1886188.25
7 DEC 2021,388.5,448,388.5,436.75,196,146965,58661607.75
6 DEC 2021,380,394,378.25,388.5,44,19500,7563914.5
3 DEC 2021,382.25,390,378.25,380.25,38,18964,7225627.25
2 DEC 2021,393,393,384.25,390.5,42,16416,6322838.75
1 DEC 2021,381.5,399.75,381,393,152,92096,36454974
30 NOV 2021,399,399,375,378.5,55,23378,8878536.25
29 NOV 2021,397,403,381,387.5,134,23949,9542044
26 NOV 2021,360.25,405,360.25,398.75,262,110670,43083766.5
25 NOV 2021,374.75,379,350,360,195,99601,36137640.25
24 NOV 2021,385,385,330,359.25,212,67469,24543742.75
23 NOV 2021,303,375,300.25,374,629,236814,80688864.75
22 NOV 2021,285,304,285,300,125,67222,20149752.25
19 NOV 2021,279.75,305,275,281,326,169434,49085707.5
17 NOV 2021,274,277,263,275.25,69,104976,28288015.25
16 NOV 2021,279.5,282.5,271.5,273.75,81,41440,11408977.5
15 NOV 2021,243.5,278,243.5,271.5,180,211839,55848262.25
12 NOV 2021,259.75,259.75,240,246.25,102,120511,29681293
11 NOV 2021,260,274.5,250,253.75,263,251034,64612926
10 NOV 2021,220,250,212,237.25,109,89709,20468414.5
9 NOV 2021,240,240,222,224.5,47,23857,5418978.25
8 NOV 2021,243.5,243.5,226,229.75,70,28602,6663309.75
5 NOV 2021,265,270,230.5,235.5,118,46515,11369907.25
3 NOV 2021,281.25,287,250.75,256.25,471,272043,74413302.5
2 NOV 2021,232.25,265,218,254.25,400,236872,59193732.25
1 NOV 2021,221,239,221,234.25,331,173202,40092030.75
29 OCT 2021,201.25,221,201.25,215.25,213,144998,30638226.25
28 OCT 2021,224,224,200.25,208.5,86,23118,4908209.25
27 OCT 2021,223,224,195.5,217,174,68356,14685346.25
26 OCT 2021,192,223,187,211.25,572,382116,78994937
25 OCT 2021,161,194,161,191.75,647,693541,120632495.5
22 OCT 2021,152.5,160.25,149,155.25,282,378149,58261324.5
21 OCT 2021,152,153.5,149.5,151.75,90,70636,10736350.5
18 OCT 2021,146.75,153.5,146,150,183,151920,22828914
15 OCT 2021,140,148,140,145.75,186,105308,15167899
14 OCT 2021,137,139.75,137,139.25,12,7147,994935.5
13 OCT 2021,137,137,135,135.75,28,9457,1283825.25
12 OCT 2021,137.25,137.5,137,137.25,19,3615,495635.5
11 OCT 2021,136.5,140,136.5,137.25,7,426,58494
8 OCT 2021,137,137,135,135,10,10313,1392479.5
7 OCT 2021,133.25,139,133,136,37,8458,1152900.5
6 OCT 2021,129,133.5,129,133.25,7,1252,166632.5
5 OCT 2021,131,132.75,131,132.25,7,1263,167063.5
4 OCT 2021,132.5,132.5,130,130,17,19619,2550813.5
1 OCT 2021,132.75,132.75,130,130,9,2221,288785.75
30 SEP 2021,130,133,130,130,8,1191,154834.5
29 SEP 2021,132,133,129.5,129.5,14,1072,139570.5
28 SEP 2021,131.5,133,130,132,14,3643,473934.5
27 SEP 2021,129.25,133,129,131,29,20031,2590709.25
24 SEP 2021,130.75,130.75,129,130,11,828,107640.5
23 SEP 2021,131,131,130.25,130.25,4,1161,151228.5
22 SEP 2021,128,131.25,128,131.25,11,2082,271812.25
21 SEP 2021,128.5,128.5,127,128,19,6303,806705
17 SEP 2021,128.5,130,128.5,130,9,9002,1170257
16 SEP 2021,132,132,130,130,10,8840,1150204
15 SEP 2021,132.25,132.25,131,132,9,469,61872
14 SEP 2021,128,132.75,126.25,129.75,32,8079,1039231.25
13 SEP 2021,129,129,126,126.75,44,18383,2336548.25
10 SEP 2021,133,133,128.25,129,23,5116,665729.5
9 SEP 2021,133,133,129.25,132,22,6938,911919.5
8 SEP 2021,136,136,123.25,127.75,54,11326,1459042
7 SEP 2021,137.75,138.75,134.75,135,20,3218,434711
6 SEP 2021,140,140,137.5,138,19,1756,243731.5
3 SEP 2021,144,144,135,137,82,22008,3031605
2 SEP 2021,138.75,146,138.5,141.25,97,39567,5636657.25
1 SEP 2021,129.5,144,129.5,140.25,164,173184,24258450
31 AUG 2021,132,132,129.75,130.5,56,27748,3617644
30 AUG 2021,131.5,136,129.5,130.25,80,28357,3728353.25
27 AUG 2021,132,133,128,130.25,61,18224,2382955.5
26 AUG 2021,132,133.75,131,131.75,20,851,112376.25
25 AUG 2021,135.5,136,130.75,133.25,36,6168,816807.75
24 AUG 2021,138,138,130.75,132.75,61,17396,2299565.5
23 AUG 2021,137,137,130,135,59,6516,869915.25
20 AUG 2021,138,138,134.5,137.25,32,959,131617.75
19 AUG 2021,135.25,138,134,135,35,6116,825023.5
18 AUG 2021,140,140,136.75,136.75,34,10615,1456350
17 AUG 2021,140,140,138.5,139.5,18,644,89891
16 AUG 2021,138,142,136.25,138.5,7,896,123877.25
13 AUG 2021,135.5,138,133.25,137,16,845,115549.75
12 AUG 2021,139,139,134,135.75,20,2585,351485.75
11 AUG 2021,136.75,138.75,136.5,136.5,6,252,34415
10 AUG 2021,140,140,135,136.25,35,2701,371078.5
9 AUG 2021,140,140,138,138.5,25,2773,384376
6 AUG 2021,139,142.5,138,141,31,3698,520619
5 AUG 2021,141,141,139,139,54,4676,654051.25
4 AUG 2021,145.25,145.25,136,141.25,76,15049,2130466
3 AUG 2021,146,150,144.75,147,73,32607,4765310.25
2 AUG 2021,149.75,149.75,145.5,145.75,34,11286,1648097.25
30 JUL 2021,148.25,148.25,145,145.5,60,9520,1397922.75
29 JUL 2021,150,150,148,148.25,38,8086,1204417
28 JUL 2021,149,150,147,148.75,33,9306,1383609
27 JUL 2021,150,150,145,148,280,98256,14531492
26 JUL 2021,149.75,150,148,148.25,37,29838,4423726.75
22 JUL 2021,148.75,150,143,148.75,22,5619,837474.75
20 JUL 2021,147,149.75,142,149,52,17153,2454534.5
19 JUL 2021,149.75,149.75,144,148,24,3817,558263
16 JUL 2021,148,150,147.25,148.75,23,3523,524123.25
15 JUL 2021,150,150,149,149.5,35,11381,1699983
14 JUL 2021,149,150,142,147.75,31,2915,432333
13 JUL 2021,149.75,150,148.5,150,42,25424,3811780
12 JUL 2021,148,151.75,145.5,149.75,55,15194,2276684.75
9 JUL 2021,144.75,150,143.5,148.5,101,26246,3874033.75
8 JUL 2021,140,148,140,143.5,46,13264,1908611.75
7 JUL 2021,139,140,138.5,139,17,2062,286365
6 JUL 2021,140.25,143,139,139,21,4407,613472
5 JUL 2021,141,141,140.25,141,10,3420,482035
2 JUL 2021,144.25,145,140,144.75,15,2362,332419
1 JUL 2021,142,142,139,140.25,9,234,32796
30 JUN 2021,144.25,144.25,138,138.25,16,3535,488846.5
29 JUN 2021,141.75,146,140,140.25,42,10126,1427324.25
28 JUN 2021,146.25,146.5,140.5,142.75,32,7462,1073859.25
25 JUN 2021,143,146,143,145.5,40,12892,1874938.25
23 JUN 2021,139,144.25,135,141.5,31,3133,429072.75
22 JUN 2021,144.5,144.5,138,139.5,36,5776,806023.5
21 JUN 2021,143,144.5,139,144.5,34,7698,1084327
18 JUN 2021,143.75,146,140,143.5,39,7662,1105157.75
17 JUN 2021,140,144,139,143.5,21,2241,317129.75
16 JUN 2021,146.75,146.75,133.5,136.25,18,421,57353.25
15 JUN 2021,145.75,145.75,130,142,78,9312,1314961.75
14 JUN 2021,148,148,140,145.75,33,6355,896225
11 JUN 2021,149.5,149.5,142.5,145.75,19,1025,152383.5
10 JUN 2021,144.75,149.5,144,148.75,65,11128,1648105.25
9 JUN 2021,147,147.75,140.5,141.25,31,2446,349431.75
8 JUN 2021,149.75,149.75,140,145.5,84,7702,1095840.75
7 JUN 2021,153,158,147.5,150.5,122,48881,7430296.75
4 JUN 2021,151,159.25,140,153.5,273,99426,15437315
3 JUN 2021,125,153,124.5,150,666,285186,41009579
2 JUN 2021,122.25,124,121.75,122.5,35,13899,1703367.5
1 JUN 2021,123,123.5,121,122.25,71,24773,3033361.75
31 MAY 2021,117.25,117.25,115.5,117,51,24936,2916875.25
28 MAY 2021,117,117,117,117,4,1026,120042
25 MAY 2021,117,117,115.25,115.75,14,5568,646416
24 MAY 2021,116,118.25,116,117.5,14,906,106506.25
21 MAY 2021,119.5,119.5,118.25,119.5,9,182,21727.5
20 MAY 2021,114.5,119,114,115.75,20,6766,779217
19 MAY 2021,115,119.5,114,114,7,1726,196820.5
18 MAY 2021,113,119,113,119,5,300,35613.75
17 MAY 2021,114.75,119,114.75,117.75,15,2369,276564
13 MAY 2021,114.75,114.75,111.5,114.75,16,5555,637338.75
12 MAY 2021,115,115,114.75,115,3,511,58762.5
11 MAY 2021,110.25,115,110.25,110.25,3,100,11029.75
10 MAY 2021,118,118,112,112.75,11,1295,147580
7 MAY 2021,116.75,116.75,115,115.5,19,2015,233814.75
6 MAY 2021,116.75,116.75,116.75,114.25,4,32,3736
5 MAY 2021,114,116.75,114,114.25,8,293,33488.75
4 MAY 2021,117,117,115,115.25,13,2670,307920
3 MAY 2021,116.75,116.75,116.5,117,3,80,9322.5
30 APR 2021,117,117,117,117,4,306,35802
29 APR 2021,116.25,121,116.25,117,5,601,70246
28 APR 2021,115,123,114,114.5,9,1293,149537.25
27 APR 2021,115,115.5,114,115.25,17,3835,441965
23 APR 2021,113,128.5,113,116.25,13,1023,119519.75
22 APR 2021,124.25,125,112,112,7,879,105345
21 APR 2021,126,126,124,124.25,17,657,81728.75
20 APR 2021,130,130,124,125,12,2472,309063.75
19 APR 2021,131.25,131.25,125,129,7,613,77103.5
16 APR 2021,131.25,131.25,125,125.5,31,4659,585572.75
15 APR 2021,129.25,131.75,126,129.75,29,6290,805758.25
12 APR 2021,127,129.75,127,129.75,10,1531,195889.25
9 APR 2021,126,130,125,125.5,46,22882,2876757.25
8 APR 2021,121.5,131,121,126.75,75,47364,6060606.5
7 APR 2021,124,130,118,121,61,27405,3357615.25
6 APR 2021,119.75,130,113.25,121,30,14089,1705802.5
5 APR 2021,113.5,119,113,115,10,2393,271757.5
1 APR 2021,113.5,113.5,113,113.25,7,672,76247
31 MAR 2021,110.75,113.5,110.75,111.75,6,307,34303.25
30 MAR 2021,110.5,112,110.5,111,7,569,63174
29 MAR 2021,112,114,110,110,9,5671,624289
26 MAR 2021,114.75,114.75,114.5,112.25,4,31,3553.5
25 MAR 2021,115,115,109.25,112.25,8,1168,131443.25
24 MAR 2021,111,115.75,108.5,112.25,13,665,74480.25
23 MAR 2021,113,113,105,112,9,1208,129850
22 MAR 2021,115.75,115.75,113,113.5,4,251,28565.75
19 MAR 2021,114.75,115.75,105.5,114.25,12,439,48370
18 MAR 2021,117,117,103,111,4,4,453
17 MAR 2021,119.5,119.5,110,111,15,1948,216341
16 MAR 2021,119.75,119.75,111.5,112.5,9,1236,139159.25
15 MAR 2021,118,119.75,110.5,111.25,12,1263,140735.25
12 MAR 2021,120,120,114,114,15,4436,510105.5
10 MAR 2021,117.5,117.75,116,114,6,66,7725.25
9 MAR 2021,116,117.25,114,114,40,12294,1424579
8 MAR 2021,116,116,114,115,14,2310,265552.5
5 MAR 2021,113.75,113.75,111,113,10,2451,277021
4 MAR 2021,114,114,110.5,112,20,1673,187475.75
3 MAR 2021,115,115,113.5,113.75,15,3219,367378.75
2 MAR 2021,125,127.5,115,115.5,17,2726,331247.5
1 MAR 2021,120,125,120,120,4,153,18365
25 FEB 2021,124.5,125.25,122,125,19,24890,3104828.5
24 FEB 2021,124.25,124.5,124.25,124.5,5,409,50898
23 FEB 2021,123,127,122.25,122.25,9,411,50354
22 FEB 2021,128,128,125,125,5,203,25380
19 FEB 2021,127,129.25,124,127.75,30,4665,585493.25
18 FEB 2021,122.5,129.25,122.5,127.25,21,3182,401522.75
17 FEB 2021,123.5,123.5,115,117.5,15,4371,513132
16 FEB 2021,123.25,123.25,123,123,10,1696,208633
15 FEB 2021,127,129.75,123,123,30,6742,833008
12 FEB 2021,125,125,123.5,124.25,85,38353,4777239.25
11 FEB 2021,130,130,120,124.25,72,19826,2456874
10 FEB 2021,140,143,140,142.75,20,4289,612985.5
9 FEB 2021,150,150,144,145.25,17,135,19724
8 FEB 2021,153,153,150,150.75,22,6122,930961.25
5 FEB 2021,150,155,150,153.25,17,2173,326545.25
3 FEB 2021,149,160,143.5,153.25,40,17311,2576944.25
2 FEB 2021,160,168,140,150.75,22,2365,357060
1 FEB 2021,165,165,160,164,15,411,67355.5
29 JAN 2021,171.5,172,163,165.75,40,7571,1286756.75
27 JAN 2021,177.25,177.25,170,174.5,29,2292,400086.25
26 JAN 2021,184,184,172,172,40,6775,1185292.75
25 JAN 2021,178,183.5,176,180,33,3662,658698
22 JAN 2021,182,184.5,177,180.75,39,3912,704359
21 JAN 2021,182.25,187,175.5,180.25,61,207474,37413434
20 JAN 2021,180.25,187,180.25,182.25,38,18789,3427116.5
19 JAN 2021,189.75,190,183.5,186.25,72,123960,23304762.25
18 JAN 2021,190,190,178.75,187.75,106,563932,104070235.25
15 JAN 2021,169.75,195,169,189.5,158,395267,72928195
13 JAN 2021,147,175,147,171.5,223,244190,40589351
12 JAN 2021,140.25,147,140.25,146.75,55,186515,27262393.25
11 JAN 2021,144,144,139,140.75,44,27720,3892579.25
8 JAN 2021,148,148,140.5,142.5,33,44364,6380201.5
7 JAN 2021,149.8,150,143,143.6,75,84917,12291995.4
6 JAN 2021,135,152,129,147.9,226,163123,23393811.1
5 JAN 2021,125,138,118.5,134.4,327,1109422,136028314.5
4 JAN 2021,115.1,125.5,115.1,119.5,121,150543,17881385.3
31 DEC 2020,116.5,116.5,115,116.5,24,18060,2079668.5
30 DEC 2020,117.4,117.4,115,115,14,7268,839940.9
28 DEC 2020,115,115,113.5,113.7,18,7123,811172.2
24 DEC 2020,115,115,114.6,114.8,9,428,49140
23 DEC 2020,114.5,115,114,114.6,7,441,50539.5
22 DEC 2020,113.3,114.7,113,113.2,24,2248,255949.8
21 DEC 2020,113.7,113.7,113.3,113.4,7,216,24498.6
18 DEC 2020,114.9,114.9,113.6,113.7,9,1855,210986
17 DEC 2020,115,115,113.8,113.8,6,233,26544
16 DEC 2020,115.8,115.8,114,114.3,15,7236,832582.5
15 DEC 2020,115,118.5,115,114,6,45,5251.5
14 DEC 2020,115,115,114,114,10,4167,475189.7
11 DEC 2020,115,115,113.5,113.5,5,10650,1209050
10 DEC 2020,115,115,113.5,113.5,18,12382,1405750
9 DEC 2020,115,115,113.5,114.3,11,847,96379
8 DEC 2020,114,115,113.3,113.6,32,6653,755831.6
7 DEC 2020,115,115,113.2,113.5,22,9032,1024843.2
4 DEC 2020,115,119,114,115,24,12012,1378000.5
3 DEC 2020,120,120,115,115.2,21,9392,1096473
2 DEC 2020,115,120.1,115,116,67,161180,18767123.1
1 DEC 2020,113,117.5,111,114.8,28,28364,3159643.4
30 NOV 2020,113,113,110.8,110.8,5,318,35260.2
27 NOV 2020,112,112,110.6,112,11,5806,649720.6
26 NOV 2020,112.7,117,112,112,37,6865,780098.5
25 NOV 2020,109,112.4,109,111.7,32,20277,2263505
24 NOV 2020,110,110,107.8,108,14,3635,392555
23 NOV 2020,112,112,108,108,5,1753,191364
20 NOV 2020,112.5,112.5,107.8,112.4,7,383,42936.5
19 NOV 2020,112.5,114,107,107.9,17,576,62186.1
18 NOV 2020,112.5,112.5,109,109.4,17,1129,123955.8
17 NOV 2020,109,114.5,105.5,112,51,12047,1319412.8
16 NOV 2020,115.9,115.9,115.9,114.9,1,1,115.9
13 NOV 2020,116,116,114.9,114.9,5,303,34818
12 NOV 2020,113,114.9,105,108.2,12,3652,395674.8
11 NOV 2020,115,115,114,114.2,15,3516,403694.9
10 NOV 2020,114,120,114,118.9,28,27782,3325327
9 NOV 2020,118,120,115,118,29,14109,1646145.3
6 NOV 2020,102.7,118,102.7,115.2,61,34396,3952967
5 NOV 2020,104.9,112,104.9,109.5,19,13426,1445379.1
4 NOV 2020,104,107,103.9,105,40,36978,3866644.5
3 NOV 2020,101,103.9,101,104,3,33,3338.8
2 NOV 2020,104,104,103.9,104,2,2,207.9
29 OCT 2020,99.7,104,99.7,104,26,10316,1071469
28 OCT 2020,99.9,103.9,99.7,99.7,16,2267,226074.6
27 OCT 2020,104,104.9,102,104,7,209,21733.4
26 OCT 2020,99.5,99.5,95.2,99.5,6,950,94520.7
23 OCT 2020,108,108,102.7,103.2,12,691,73898.3
22 OCT 2020,100,108,99,104,55,38178,3824074.7
21 OCT 2020,107,109.2,100,100.4,51,11527,1179841
20 OCT 2020,109.5,112.5,104.9,111.2,49,16641,1835548.9
19 OCT 2020,112,112,105,107.4,30,28593,3085995.5
16 OCT 2020,100,112.5,100,110.8,123,94823,10243458.5
15 OCT 2020,97,99.5,95,99.5,26,19654,1907204.7
14 OCT 2020,94,100,93.5,95.8,19,11950,1143855.5
13 OCT 2020,92.1,93,92.1,93,8,2055,191065.5
12 OCT 2020,90.6,93,90.6,93,7,12729,1183355.3
9 OCT 2020,93.9,93.9,90.6,93.8,4,310,29076
8 OCT 2020,93.5,93.6,90.5,92.3,4,175,16153
7 OCT 2020,89,93.8,89,92.3,15,10502,955594.6
6 OCT 2020,90.5,99,90,91.3,14,6826,618790
5 OCT 2020,95.2,95.2,89.1,90.5,28,26848,2464617.7
2 OCT 2020,95,100,95,99.5,33,23203,2314549.8
30 SEP 2020,98.6,98.6,94.5,95,4,524,49850
29 SEP 2020,94.7,98.9,92,93,25,14336,1322234.1
28 SEP 2020,95,99,94.7,97.5,14,8745,842618.2
25 SEP 2020,99,99,95,95,7,1504,142899.7
24 SEP 2020,94.5,95,94.5,95,4,5129,487213
23 SEP 2020,99,100,97,97,16,16393,1629389.6
22 SEP 2020,99,99,99,99,3,105,10395
21 SEP 2020,98,99,92,99,28,39983,3935481.5
18 SEP 2020,96,99,90,97.4,32,24517,2390075.9
17 SEP 2020,93.7,98,91,95.2,40,24195,2296227.5
16 SEP 2020,87.8,93.8,87.8,93,71,35446,3212196.7
15 SEP 2020,88,88,85.9,87.8,9,3557,312744.8
14 SEP 2020,87.8,88,87.8,87.9,21,5069,445680
11 SEP 2020,85,87.8,85,86.7,13,3899,336580.9
10 SEP 2020,83.7,85,83.7,85,7,608,51550
9 SEP 2020,87.7,87.7,85,85.4,6,1680,143387.2
8 SEP 2020,87.9,87.9,87.9,86.6,1,1,87.9
7 SEP 2020,81,87,81,86.6,11,5316,456146
4 SEP 2020,80.5,87.8,80.5,85.8,29,9381,792024.3
3 SEP 2020,87.5,87.5,85,86.7,22,2962,256554.8
2 SEP 2020,85.9,86.5,85,86,49,11625,997345.9
31 AUG 2020,82.5,85.8,82.4,84.2,40,8404,707106.8
28 AUG 2020,81,81.8,81,81,5,210,17017.8
27 AUG 2020,80,81.9,80,80.9,9,2496,200381.9
26 AUG 2020,80,81,79.5,80,7,1716,137185
25 AUG 2020,79.9,79.9,79.9,79.9,2,925,73907.5
24 AUG 2020,81,81,80,80,13,6527,522632
21 AUG 2020,79.9,81,79.9,80,10,564,45117.5
20 AUG 2020,81,81,80.1,80.1,2,500,40320
19 AUG 2020,80,80.9,80,80,10,2273,181884
18 AUG 2020,80,80.5,80,80,9,6292,503375
17 AUG 2020,80,80,80,80,7,3768,301440
